model,psnr,cossim
uni_v1,40dB,0.45367947
uni_v1,40dB,-0.11681391
uni_v1,40dB,0.3426396
uni_v1,40dB,0.24908814
uni_v1,40dB,0.14275362
uni_v1,40dB,0.13817996
uni_v1,40dB,-0.08581031
uni_v1,40dB,-0.067113295
uni_v1,40dB,0.017062139
uni_v1,40dB,0.32552135
uni_v1,40dB,-0.014838191
uni_v1,40dB,0.5059044
uni_v1,40dB,-0.0069236653
uni_v1,40dB,0.0076184403
uni_v1,40dB,-0.12390638
uni_v1,40dB,0.1980851
uni_v1,40dB,0.03043073
uni_v1,40dB,-0.032151572
uni_v1,40dB,0.026155189
uni_v1,40dB,0.3114817
uni_v1,40dB,-0.012525453
uni_v1,40dB,0.40835595
uni_v1,40dB,0.21769145
uni_v1,40dB,-0.07053322
uni_v1,40dB,0.11495926
uni_v1,40dB,0.17567693
uni_v1,40dB,0.02770791
uni_v1,40dB,0.13373311
uni_v1,40dB,-0.0059907446
uni_v1,40dB,-0.018629238
uni_v1,40dB,-0.001332303
uni_v1,40dB,0.0025320114
uni_v1,40dB,0.21192074
uni_v1,40dB,0.18485703
uni_v1,40dB,0.4762889
uni_v1,40dB,-0.030203978
uni_v1,40dB,0.06864609
uni_v1,40dB,0.32893795
uni_v1,40dB,-0.37579063
uni_v1,40dB,0.13931912
uni_v1,40dB,0.116156265
uni_v1,40dB,0.052815534
uni_v1,40dB,0.1977009
uni_v1,40dB,0.120441705
uni_v1,40dB,0.086759105
uni_v1,40dB,0.09483216
uni_v1,40dB,-0.041679017
uni_v1,40dB,0.14479014
uni_v1,40dB,-0.04947796
uni_v1,40dB,0.10989776
uni_v1,40dB,-0.019852016
uni_v1,40dB,0.14439027
uni_v1,40dB,0.042800754
uni_v1,40dB,-0.16521052
uni_v1,40dB,0.10074725
uni_v1,40dB,0.09882255
uni_v1,40dB,-0.27489823
uni_v1,40dB,0.092525505
uni_v1,40dB,-0.1932822
uni_v1,40dB,0.13970797
uni_v1,40dB,0.040160235
uni_v1,40dB,-0.07325676
uni_v1,40dB,0.07183198
uni_v1,40dB,0.09085207
uni_v1,40dB,-0.087732665
uni_v1,40dB,-0.05683809
uni_v1,40dB,0.25611162
uni_v1,40dB,0.006043801
uni_v1,40dB,0.1611533
uni_v1,40dB,0.179533
uni_v1,40dB,-0.12555453
uni_v1,40dB,0.1528638
uni_v1,40dB,0.2604688
uni_v1,40dB,0.15126488
uni_v1,40dB,-0.039592326
uni_v1,40dB,0.24581699
uni_v1,40dB,0.2005261
uni_v1,40dB,-0.0007250528
uni_v1,40dB,0.063601755
uni_v1,40dB,0.32523394
uni_v1,40dB,0.3981104
uni_v1,40dB,-0.30441865
uni_v1,40dB,-0.034709662
uni_v1,40dB,-0.059882347
uni_v1,40dB,0.00085604005
uni_v1,40dB,0.14115992
uni_v1,40dB,0.0027331728
uni_v1,40dB,0.24722405
uni_v1,40dB,-0.038016144
uni_v1,40dB,0.26489422
uni_v1,40dB,0.07847828
uni_v1,40dB,0.112955734
uni_v1,40dB,0.21360777
uni_v1,40dB,0.036595255
uni_v1,40dB,-0.13312963
uni_v1,40dB,0.17456867
uni_v1,40dB,0.039445687
uni_v1,40dB,0.3020195
uni_v1,40dB,-2.3961067e-05
uni_v1,40dB,0.04156647
uni_v1,40dB,-0.1388952
uni_v1,40dB,-0.23817018
uni_v1,40dB,0.16708994
uni_v1,40dB,0.29810178
uni_v1,40dB,0.13371924
uni_v1,40dB,0.2700765
uni_v1,40dB,0.12082404
uni_v1,40dB,0.3304143
uni_v1,40dB,0.1068056
uni_v1,40dB,-0.07348703
uni_v1,40dB,0.07815018
uni_v1,40dB,0.109368354
uni_v1,40dB,0.14622286
uni_v1,40dB,0.1323719
uni_v1,40dB,-0.37584427
uni_v1,40dB,0.3699752
uni_v1,40dB,0.1442336
uni_v1,40dB,0.051627927
uni_v1,40dB,0.023566728
uni_v1,40dB,-0.1771553
uni_v1,40dB,0.22942121
uni_v1,40dB,0.1301504
uni_v1,40dB,-0.03171698
uni_v1,40dB,-0.06780852
uni_v1,40dB,0.18442972
uni_v1,40dB,0.2243656
uni_v1,40dB,0.039166108
uni_v1,40dB,0.048391048
uni_v1,40dB,0.29224467
uni_v1,40dB,0.12263643
uni_v1,40dB,0.039080277
uni_v1,40dB,0.14389762
uni_v1,40dB,0.071477294
uni_v1,40dB,0.08752894
uni_v1,40dB,0.12485711
uni_v1,40dB,-0.002897136
uni_v1,40dB,0.11265886
uni_v1,40dB,0.26502648
uni_v1,40dB,0.34054866
uni_v1,40dB,0.09166916
uni_v1,40dB,0.3213368
uni_v1,40dB,0.049962204
uni_v1,40dB,0.21576273
uni_v1,40dB,0.13175118
uni_v1,40dB,0.11993515
uni_v1,40dB,0.18758178
uni_v1,40dB,0.17371264
uni_v1,40dB,0.04124205
uni_v1,40dB,0.14506337
uni_v1,40dB,0.4319523
uni_v1,40dB,0.03830833
uni_v1,40dB,0.07174609
uni_v1,40dB,0.2165572
uni_v1,40dB,0.09721424
uni_v1,40dB,0.10744406
uni_v1,40dB,0.05572407
uni_v1,40dB,0.10718191
uni_v1,40dB,0.24873516
uni_v1,40dB,0.117684156
uni_v1,40dB,-0.1684926
uni_v1,40dB,0.06381954
uni_v1,40dB,-0.12637676
uni_v1,40dB,0.44788042
uni_v1,40dB,0.2659402
uni_v1,40dB,0.36719295
uni_v1,40dB,0.20936266
uni_v1,40dB,0.16122325
uni_v1,40dB,-0.01858391
uni_v1,40dB,0.1796441
uni_v1,40dB,0.08773047
uni_v1,40dB,0.28694895
uni_v1,40dB,0.20537104
uni_v1,40dB,-0.080159776
uni_v1,40dB,0.23221599
uni_v1,40dB,0.11855143
uni_v1,40dB,0.23908222
uni_v1,40dB,0.24370457
uni_v1,40dB,0.1672456
uni_v1,40dB,0.0059426893
uni_v1,40dB,0.20687613
uni_v1,40dB,-0.0725377
uni_v1,40dB,0.11825858
uni_v1,40dB,0.249733
uni_v1,40dB,0.13510029
uni_v1,40dB,-0.049117684
uni_v1,40dB,0.07167821
uni_v1,40dB,0.0104100965
uni_v1,40dB,0.067678526
uni_v1,40dB,0.10632897
uni_v1,40dB,0.00911989
uni_v1,40dB,0.020537613
uni_v1,40dB,0.092622876
uni_v1,40dB,0.017251875
uni_v1,40dB,-0.0819135
uni_v1,40dB,0.08138165
uni_v1,40dB,-0.033232726
uni_v1,40dB,-0.049530562
uni_v1,40dB,-0.16278356
uni_v1,40dB,0.10826646
uni_v1,40dB,0.11799794
uni_v1,40dB,0.0697476
uni_v1,40dB,0.07879037
uni_v1,40dB,0.043834403
uni_v1,40dB,-0.060631342
uni_v1,40dB,0.17772685
uni_v1,40dB,-0.046975624
uni_v1,40dB,0.28641245
uni_v1,40dB,0.09830858
uni_v1,40dB,-0.06323886
uni_v1,40dB,0.06797078
uni_v1,40dB,0.11359331
uni_v1,40dB,0.0033499002
uni_v1,40dB,-0.03870269
uni_v1,40dB,0.09434654
uni_v1,40dB,-0.17987701
uni_v1,40dB,0.0376444
uni_v1,40dB,0.23241496
uni_v1,40dB,0.031655736
uni_v1,40dB,0.18069252
uni_v1,40dB,0.02377382
uni_v1,40dB,0.019678947
uni_v1,40dB,0.077071264
uni_v1,40dB,0.045994602
uni_v1,40dB,0.052719306
uni_v1,40dB,0.21040067
uni_v1,40dB,0.11595728
uni_v1,40dB,-0.13958374
uni_v1,40dB,0.109343655
uni_v1,40dB,0.10784192
uni_v1,40dB,0.035549764
uni_v1,40dB,0.32586476
uni_v1,40dB,0.15458596
uni_v1,40dB,0.036274005
uni_v1,40dB,0.16650915
uni_v1,40dB,-0.00476072
uni_v1,40dB,-0.24149047
uni_v1,40dB,-0.1318508
uni_v1,40dB,0.014449269
uni_v1,40dB,0.19117637
uni_v1,40dB,-0.11245112
uni_v1,40dB,0.13169605
uni_v1,40dB,0.046133563
uni_v1,40dB,0.006508761
uni_v1,40dB,0.13419437
uni_v1,40dB,0.063261144
uni_v1,40dB,0.052580126
uni_v1,40dB,0.19861636
uni_v1,40dB,0.0027034217
uni_v1,40dB,0.16576691
uni_v1,40dB,0.13382532
uni_v1,40dB,0.26427773
uni_v1,40dB,0.056232136
uni_v1,40dB,0.028041042
uni_v1,40dB,0.3362403
uni_v1,40dB,-0.03478542
uni_v1,40dB,0.109816715
uni_v1,40dB,0.0835416
uni_v1,40dB,0.006504316
uni_v1,40dB,0.16939203
uni_v1,40dB,0.018671786
uni_v1,40dB,0.07295005
uni_v1,40dB,0.2231004
uni_v1,40dB,0.17582792
uni_v1,40dB,0.30116597
uni_v1,40dB,0.23491214
uni_v1,40dB,0.14362623
uni_v1,40dB,0.17915726
uni_v1,40dB,0.07164897
uni_v1,40dB,0.045270868
uni_v1,40dB,0.061156742
uni_v1,40dB,0.1381429
uni_v1,40dB,-0.12989259
uni_v1,40dB,0.24615127
uni_v1,40dB,0.0070265965
uni_v1,40dB,-0.0138099715
uni_v1,40dB,0.039537463
uni_v1,40dB,0.11620264
uni_v1,40dB,0.14815027
uni_v1,40dB,0.030759946
uni_v1,40dB,0.29858443
uni_v1,40dB,0.0638582
uni_v1,40dB,0.20120853
uni_v1,40dB,0.11448761
uni_v1,40dB,0.07943243
uni_v1,40dB,0.098755404
uni_v1,40dB,-0.0114541035
uni_v1,40dB,-0.109751076
uni_v1,40dB,-0.017819792
uni_v1,40dB,0.2422841
uni_v1,40dB,0.01566642
uni_v1,40dB,-0.022879269
uni_v1,40dB,0.063631654
uni_v1,40dB,0.29698107
uni_v1,40dB,0.09733166
uni_v1,40dB,0.18886134
uni_v1,40dB,0.0138891395
uni_v1,40dB,0.13981341
uni_v1,40dB,0.34874937
uni_v1,40dB,0.17678052
uni_v1,40dB,0.20097886
uni_v1,40dB,-0.0035472326
uni_v1,40dB,0.16301107
uni_v1,40dB,0.089841895
uni_v1,40dB,-0.017999662
uni_v1,40dB,0.008863203
uni_v1,40dB,0.05022422
uni_v1,40dB,0.0028066356
uni_v1,40dB,0.12658887
uni_v1,40dB,0.17728144
uni_v1,40dB,0.23899174
uni_v1,40dB,0.116962776
uni_v1,40dB,0.13844135
uni_v1,40dB,0.23595479
uni_v1,40dB,0.31515878
uni_v1,40dB,0.17253235
uni_v1,40dB,0.068782866
uni_v1,40dB,-0.04959915
uni_v1,40dB,-0.033885524
uni_v1,40dB,0.008327581
uni_v1,40dB,-0.006066422
uni_v1,40dB,0.25652277
uni_v1,40dB,0.055306263
uni_v1,40dB,-0.17465802
uni_v1,40dB,0.19293135
uni_v1,40dB,0.34713176
uni_v1,40dB,-0.1306584
uni_v1,40dB,0.040390614
uni_v1,40dB,0.28694716
uni_v1,40dB,-0.054617
uni_v1,40dB,0.16015238
uni_v1,40dB,0.005054932
uni_v1,40dB,0.19504687
uni_v1,40dB,0.07005901
uni_v1,40dB,0.18038766
uni_v1,40dB,0.25810906
uni_v1,40dB,0.27413887
uni_v1,40dB,0.19224486
uni_v1,40dB,0.109424144
uni_v1,40dB,-0.015980203
uni_v1,40dB,0.26878232
uni_v1,40dB,-0.06106724
uni_v1,40dB,0.14737022
uni_v1,40dB,0.09069043
uni_v1,40dB,0.20613675
uni_v1,40dB,0.14761423
uni_v1,40dB,0.09329392
uni_v1,40dB,0.26428285
uni_v1,40dB,0.20399518
uni_v1,40dB,-0.11500667
uni_v1,40dB,0.013026891
uni_v1,40dB,0.02927247
uni_v1,40dB,0.072130434
uni_v1,40dB,0.12070732
uni_v1,40dB,0.12958317
uni_v1,40dB,0.029538017
uni_v1,40dB,0.051795077
uni_v1,40dB,0.25701416
uni_v1,40dB,0.06546621
uni_v1,40dB,0.055942025
uni_v1,40dB,0.020670885
uni_v1,40dB,-0.04633811
uni_v1,40dB,0.0787434
uni_v1,40dB,0.21427582
uni_v1,40dB,0.23051837
uni_v1,40dB,0.2528426
uni_v1,40dB,0.070531815
uni_v1,40dB,0.17367417
uni_v1,40dB,-0.07304165
uni_v1,40dB,0.34180048
uni_v1,40dB,0.16463175
uni_v1,40dB,0.179776
uni_v1,40dB,0.08949108
uni_v1,40dB,-0.073944636
uni_v1,40dB,0.018007932
uni_v1,40dB,-0.03201944
uni_v1,40dB,0.042476855
uni_v1,40dB,0.12517768
uni_v1,40dB,-0.19767591
uni_v1,40dB,0.1547129
uni_v1,40dB,0.35737693
uni_v1,40dB,0.086260445
uni_v1,40dB,0.16130166
uni_v1,40dB,0.12112886
uni_v1,40dB,0.067083314
uni_v1,40dB,-0.12768884
uni_v1,40dB,-0.022967322
uni_v1,40dB,0.06230515
uni_v1,40dB,0.086578846
uni_v1,40dB,0.32469243
uni_v1,40dB,0.22368042
uni_v1,40dB,0.23098865
uni_v1,40dB,0.15162037
uni_v1,40dB,0.016302053
uni_v1,40dB,0.1761059
uni_v1,40dB,0.17628473
uni_v1,40dB,0.18842435
uni_v1,40dB,0.024906311
uni_v1,40dB,0.31365114
uni_v1,40dB,0.17376782
uni_v1,40dB,0.13939044
uni_v1,40dB,0.022435121
uni_v1,40dB,0.27238956
uni_v1,40dB,0.11524478
uni_v1,40dB,0.10905526
uni_v1,40dB,0.21473771
uni_v1,40dB,0.1417183
uni_v1,40dB,-0.008311123
uni_v1,40dB,0.07482146
uni_v1,40dB,0.13636184
uni_v1,40dB,0.27439708
uni_v1,40dB,0.27357662
uni_v1,40dB,0.07837227
uni_v1,40dB,0.15038583
uni_v1,40dB,0.13051188
uni_v1,40dB,0.15253498
uni_v1,40dB,0.17629033
uni_v1,40dB,0.04989619
uni_v1,40dB,0.022191929
uni_v1,40dB,0.13128668
uni_v1,40dB,0.24674776
uni_v1,40dB,0.17622076
uni_v1,40dB,0.11644384
uni_v1,40dB,-0.00022685993
uni_v1,40dB,0.14420041
uni_v1,40dB,-0.0016307076
uni_v1,40dB,0.027905982
uni_v1,40dB,0.055928685
uni_v1,40dB,0.072684065
uni_v1,40dB,0.12834002
uni_v1,40dB,0.13520665
uni_v1,40dB,0.3515414
uni_v1,40dB,-0.05940575
uni_v1,40dB,0.38274625
uni_v1,40dB,0.16761291
uni_v1,40dB,-0.050743032
uni_v1,40dB,0.28130266
uni_v1,40dB,-0.017256286
uni_v1,40dB,0.024049623
uni_v1,40dB,0.019194152
uni_v1,40dB,0.10341104
uni_v1,40dB,0.11974735
uni_v1,40dB,0.11143004
uni_v1,40dB,0.21372263
uni_v1,40dB,0.16736206
uni_v1,40dB,0.089689404
uni_v1,40dB,0.05254518
uni_v1,40dB,-0.10566585
uni_v1,40dB,0.0048792996
uni_v1,40dB,0.14009726
uni_v1,40dB,0.1171398
uni_v1,40dB,0.2532307
uni_v1,40dB,-0.028804831
uni_v1,40dB,0.11248529
uni_v1,40dB,-0.01829173
uni_v1,40dB,0.067168504
uni_v1,40dB,0.09879762
uni_v1,40dB,0.04832047
uni_v1,40dB,0.09448865
uni_v1,40dB,0.0019817406
uni_v1,40dB,0.20879802
uni_v1,40dB,0.07873886
uni_v1,40dB,0.14996515
uni_v1,40dB,0.18935713
uni_v1,40dB,-0.02083119
uni_v1,40dB,0.057141937
uni_v1,40dB,-0.033581376
uni_v1,40dB,0.20088346
uni_v1,40dB,0.27853745
uni_v1,40dB,0.3358644
uni_v1,40dB,0.08596036
uni_v1,40dB,0.121533796
uni_v1,40dB,0.07935627
uni_v1,40dB,0.08936044
uni_v1,40dB,-0.15467475
uni_v1,40dB,0.1784521
uni_v1,40dB,0.22021887
uni_v1,40dB,0.15184768
uni_v1,40dB,-0.07604825
uni_v1,40dB,0.2552343
uni_v1,40dB,0.028522916
uni_v1,40dB,0.1166482
uni_v1,40dB,0.012689097
uni_v1,40dB,0.071239084
uni_v1,40dB,0.101904914
uni_v1,40dB,0.009043252
uni_v1,40dB,0.14539044
uni_v1,40dB,0.091719374
uni_v1,40dB,0.18467578
uni_v1,40dB,0.29283494
uni_v1,40dB,0.14958481
uni_v1,40dB,0.31454572
uni_v1,40dB,0.10673307
uni_v1,40dB,0.11321657
uni_v1,40dB,0.035234883
uni_v1,40dB,0.23767456
uni_v1,40dB,-0.10728701
uni_v1,40dB,0.097647056
uni_v1,40dB,0.24323216
uni_v1,40dB,0.035264965
uni_v1,40dB,0.1880478
uni_v1,40dB,0.09475631
uni_v1,40dB,-0.17082122
uni_v1,40dB,0.23373829
uni_v1,40dB,0.23779161
uni_v1,40dB,0.17441596
uni_v1,40dB,0.101043746
uni_v1,40dB,0.24870586
uni_v1,40dB,0.10066829
uni_v1,40dB,0.07273256
uni_v1,40dB,0.03140838
uni_v1,40dB,0.21930304
uni_v1,40dB,0.15691394
uni_v1,40dB,0.24316369
uni_v1,40dB,0.14922924
uni_v1,40dB,0.15885769
uni_v1,40dB,0.007945292
uni_v1,40dB,-0.10945164
uni_v1,40dB,0.11588284
uni_v1,40dB,0.0328449
uni_v1,40dB,0.028609164
uni_v1,40dB,0.08635371
uni_v1,40dB,0.17735693
uni_v1,40dB,0.19532527
uni_v1,40dB,0.2566514
uni_v1,40dB,0.045065127
uni_v1,40dB,0.18103813
uni_v1,40dB,-0.042257432
uni_v1,40dB,0.26820046
uni_v1,40dB,0.108753316
uni_v1,40dB,-0.13135077
uni_v1,40dB,0.0668226
uni_v1,40dB,0.14208134
uni_v1,40dB,0.1542068
uni_v1,40dB,-0.114343084
uni_v1,40dB,0.09047886
uni_v1,40dB,0.07551107
uni_v1,40dB,-0.040058777
uni_v1,40dB,-0.034946285
uni_v1,40dB,0.087041736
uni_v1,40dB,0.1544283
uni_v1,40dB,0.28140908
uni_v1,40dB,0.05159615
uni_v1,40dB,0.07364315
uni_v1,40dB,0.07538059
uni_v1,40dB,0.069878004
uni_v1,40dB,0.13265929
uni_v1,40dB,0.16411862
uni_v1,40dB,0.08923069
uni_v1,40dB,0.3323357
uni_v1,40dB,-0.20213868
uni_v1,40dB,-0.19225216
uni_v1,40dB,-0.013957033
uni_v1,40dB,0.21049139
uni_v1,40dB,0.18679874
uni_v1,40dB,0.22892253
uni_v1,40dB,0.078628525
uni_v1,40dB,-0.029485352
uni_v1,40dB,0.294941
uni_v1,40dB,0.010197169
uni_v1,40dB,0.2727081
uni_v1,40dB,0.21500395
uni_v1,40dB,-0.0028652288
uni_v1,40dB,0.19643621
uni_v1,40dB,0.13026509
uni_v1,40dB,0.07526937
uni_v1,40dB,0.11316804
uni_v1,40dB,0.1629343
uni_v1,40dB,0.20386949
uni_v1,40dB,0.122658506
uni_v1,40dB,0.26170614
uni_v1,40dB,-0.08762041
uni_v1,40dB,0.41426575
uni_v1,40dB,-0.01088544
uni_v1,40dB,0.33250043
uni_v1,40dB,-0.003463459
uni_v1,40dB,-0.017918836
uni_v1,40dB,-0.0017214874
uni_v1,40dB,0.087378934
uni_v1,40dB,0.053252906
uni_v1,40dB,-0.0019117091
uni_v1,40dB,0.15056086
uni_v1,40dB,0.09365589
uni_v1,40dB,0.18469112
uni_v1,40dB,-0.052078526
uni_v1,40dB,0.17348288
uni_v1,40dB,0.33233982
uni_v1,40dB,0.21176611
uni_v1,40dB,0.10811817
uni_v1,40dB,-0.16863808
uni_v1,40dB,0.03872784
uni_v1,40dB,0.17585611
uni_v1,40dB,0.11154975
uni_v1,40dB,-0.012585809
uni_v1,40dB,0.26837048
uni_v1,40dB,0.07833765
uni_v1,40dB,-0.054007847
uni_v1,40dB,0.18559766
uni_v1,40dB,0.026892994
uni_v1,40dB,0.10852957
uni_v1,40dB,0.002540323
uni_v1,40dB,0.20746198
uni_v1,40dB,-0.042592824
uni_v1,40dB,0.32409427
uni_v1,40dB,0.39269876
uni_v1,40dB,-0.048749972
uni_v1,40dB,-0.025446545
uni_v1,40dB,0.07667671
uni_v1,40dB,0.24326666
uni_v1,40dB,0.1889664
uni_v1,40dB,-0.05464881
uni_v1,40dB,0.08848972
uni_v1,40dB,0.33102712
uni_v1,40dB,0.114405714
uni_v1,40dB,0.16312349
uni_v1,40dB,0.1323627
uni_v1,40dB,0.057628866
uni_v1,40dB,-0.017000679
uni_v1,40dB,0.05487448
uni_v1,40dB,0.10913625
uni_v1,40dB,0.12740408
uni_v1,40dB,0.16175385
uni_v1,40dB,0.22285095
uni_v1,40dB,0.20512247
uni_v1,40dB,0.18370946
uni_v1,40dB,0.053676732
uni_v1,40dB,0.17798853
uni_v1,40dB,-0.0027828105
uni_v1,40dB,0.19507867
uni_v1,40dB,0.6390689
uni_v1,40dB,-0.025532067
uni_v1,40dB,-0.06424895
uni_v1,40dB,0.13542269
uni_v1,40dB,0.47850096
uni_v1,40dB,0.051268198
uni_v1,40dB,0.36055708
uni_v1,40dB,0.025464116
uni_v1,40dB,0.056153137
uni_v1,40dB,0.4200168
uni_v1,40dB,0.26471472
uni_v1,40dB,0.15348226
uni_v1,40dB,0.42901236
uni_v1,40dB,-0.036601935
uni_v1,40dB,-0.059901178
uni_v1,40dB,0.056951553
uni_v1,40dB,0.0790361
uni_v1,40dB,0.032105654
uni_v1,40dB,0.030807171
uni_v1,40dB,0.029500337
uni_v1,40dB,0.20393139
uni_v1,40dB,0.26701003
uni_v1,40dB,0.025227722
uni_v1,40dB,0.04400881
uni_v1,40dB,0.36989495
uni_v1,40dB,0.34492484
uni_v1,40dB,-0.08259329
uni_v1,40dB,0.1624495
uni_v1,40dB,0.13023388
uni_v1,40dB,0.22864065
uni_v1,40dB,-0.030335976
uni_v1,40dB,-0.10228536
uni_v1,40dB,0.09024189
uni_v1,40dB,0.05960683
uni_v1,40dB,0.08420465
uni_v1,40dB,0.0602829
uni_v1,40dB,-0.08546176
uni_v1,40dB,0.1056068
uni_v1,40dB,0.18906607
uni_v1,40dB,0.09489849
uni_v1,40dB,0.2710214
uni_v1,40dB,-0.26184806
uni_v1,40dB,0.10996185
uni_v1,40dB,0.059262495
uni_v1,40dB,0.15280734
uni_v1,40dB,0.018271193
uni_v1,40dB,0.16956395
uni_v1,40dB,0.243135
uni_v1,40dB,0.05728185
uni_v1,40dB,0.033515822
uni_v1,40dB,-0.0970829
uni_v1,40dB,0.0050443476
uni_v1,40dB,0.21241397
uni_v1,40dB,0.036106292
uni_v1,40dB,-0.10353854
uni_v1,40dB,0.18648715
uni_v1,40dB,-0.061122358
uni_v1,40dB,0.33024517
uni_v1,40dB,0.21716538
uni_v1,40dB,-0.009829922
uni_v1,40dB,0.06415498
uni_v1,40dB,0.0844833
uni_v1,40dB,0.21582489
uni_v1,40dB,0.001965968
uni_v1,40dB,-0.13947535
uni_v1,40dB,0.19960508
uni_v1,40dB,0.041671965
uni_v1,40dB,0.25003567
uni_v1,40dB,0.03807553
uni_v1,40dB,0.08724126
uni_v1,40dB,0.19715175
uni_v1,40dB,0.21243773
uni_v1,40dB,0.012090904
uni_v1,40dB,0.16674404
uni_v1,40dB,-0.0066866293
uni_v1,40dB,0.14854668
uni_v1,40dB,0.25419375
uni_v1,40dB,0.48653713
uni_v1,40dB,0.18186708
uni_v1,40dB,0.2206091
uni_v1,40dB,0.11593045
uni_v1,40dB,-0.053437885
uni_v1,40dB,0.19267587
uni_v1,40dB,0.2644731
uni_v1,40dB,0.03137196
uni_v1,40dB,0.116675295
uni_v1,40dB,0.117464
uni_v1,40dB,0.31863004
uni_v1,40dB,0.07444921
uni_v1,40dB,0.28569058
uni_v1,40dB,-0.23511623
uni_v1,40dB,0.1799217
uni_v1,40dB,0.12692705
uni_v1,40dB,-0.086756736
uni_v1,40dB,-0.12705266
uni_v1,40dB,0.15890963
uni_v1,40dB,0.12273808
uni_v1,40dB,0.2773769
uni_v1,40dB,0.17363907
uni_v1,40dB,0.29689923
uni_v1,40dB,-0.10402334
uni_v1,40dB,-0.02528292
uni_v1,40dB,-0.040854484
uni_v1,40dB,0.06699785
uni_v1,40dB,0.20999941
uni_v1,40dB,-0.030604932
uni_v1,40dB,-0.092667215
uni_v1,40dB,0.21429673
uni_v1,40dB,0.13931288
uni_v1,40dB,0.13680667
uni_v1,40dB,0.105483174
uni_v1,40dB,-0.085290104
uni_v1,40dB,0.16780451
uni_v1,40dB,0.064792566
uni_v1,40dB,0.14535555
uni_v1,40dB,0.09750347
uni_v1,40dB,0.12924315
uni_v1,40dB,0.024654353
uni_v1,40dB,0.086800374
uni_v1,40dB,0.2251823
uni_v1,40dB,-0.052532345
uni_v1,40dB,0.104451984
uni_v1,40dB,-0.13794225
uni_v1,40dB,-0.057424515
uni_v1,40dB,0.15815261
uni_v1,40dB,0.5932783
uni_v1,40dB,0.27015
uni_v1,40dB,0.17859964
uni_v1,40dB,0.21729945
uni_v1,40dB,0.012493397
uni_v1,40dB,0.1842677
uni_v1,40dB,0.18938394
uni_v1,40dB,0.1328686
uni_v1,40dB,0.060140893
uni_v1,40dB,-0.012110975
uni_v1,40dB,0.18386659
uni_v1,40dB,0.010241171
uni_v1,40dB,0.10241782
uni_v1,40dB,0.09870027
uni_v1,40dB,0.19920586
uni_v1,40dB,0.16335583
uni_v1,40dB,0.2521608
uni_v1,40dB,0.013098387
uni_v1,40dB,-0.024187088
uni_v1,40dB,0.31207407
uni_v1,40dB,-0.04866596
uni_v1,40dB,0.07238002
uni_v1,40dB,0.23584762
uni_v1,40dB,0.18225344
uni_v1,40dB,0.05685745
uni_v1,40dB,0.308396
uni_v1,40dB,0.121080354
uni_v1,40dB,0.040602524
uni_v1,40dB,0.04895227
uni_v1,40dB,0.35877958
uni_v1,40dB,0.11186515
uni_v1,40dB,-0.061254177
uni_v1,40dB,0.11488453
uni_v1,40dB,0.08606664
uni_v1,40dB,0.13744342
uni_v1,40dB,0.1662306
uni_v1,40dB,0.07196349
uni_v1,40dB,-0.17224286
uni_v1,40dB,0.04691716
uni_v1,40dB,0.1421233
uni_v1,40dB,0.14396985
uni_v1,40dB,-0.0071097813
uni_v1,40dB,0.05551289
uni_v1,40dB,0.08516383
uni_v1,40dB,-0.005069947
uni_v1,40dB,0.11948083
uni_v1,40dB,-0.005873181
uni_v1,40dB,0.17334026
uni_v1,40dB,0.09449748
uni_v1,40dB,0.17746413
uni_v1,40dB,0.22897814
uni_v1,40dB,0.1262628
uni_v1,40dB,0.23426783
uni_v1,40dB,0.12747785
uni_v1,40dB,-0.07603313
uni_v1,40dB,0.10864982
uni_v1,40dB,0.027831446
uni_v1,40dB,0.0807594
uni_v1,40dB,0.4222304
uni_v1,40dB,-0.07290484
uni_v1,40dB,0.095892824
uni_v1,40dB,0.23181047
uni_v1,40dB,0.2289311
uni_v1,40dB,0.13754068
uni_v1,40dB,0.28147206
uni_v1,40dB,0.07831326
uni_v1,40dB,0.0892123
uni_v1,40dB,0.10845749
uni_v1,40dB,0.048224576
uni_v1,40dB,-0.022767825
uni_v1,40dB,0.02841175
uni_v1,40dB,-0.078936145
uni_v1,40dB,0.10750528
uni_v1,40dB,-0.07179132
uni_v1,40dB,0.17211522
uni_v1,40dB,0.22698061
uni_v1,40dB,0.1569013
uni_v1,40dB,0.15765958
uni_v1,40dB,-0.19459878
uni_v1,40dB,-0.13768856
uni_v1,40dB,0.3752899
uni_v1,40dB,-0.025996171
uni_v1,40dB,0.1550353
uni_v1,40dB,-0.10963337
uni_v1,40dB,0.061947294
uni_v1,40dB,-0.20949657
uni_v1,40dB,0.13682166
uni_v1,40dB,0.27378052
uni_v1,40dB,0.053691074
uni_v1,40dB,0.17696284
uni_v1,40dB,0.15622358
uni_v1,40dB,0.040475313
uni_v1,40dB,0.3203685
uni_v1,40dB,-0.017469015
uni_v1,40dB,0.11385957
uni_v1,40dB,0.039204504
uni_v1,40dB,0.01594181
uni_v1,40dB,0.20738289
uni_v1,40dB,0.2709611
uni_v1,40dB,0.16569729
uni_v1,40dB,0.068037316
uni_v1,40dB,-0.04226594
uni_v1,40dB,0.0355757
uni_v1,40dB,0.20148322
uni_v1,40dB,-0.10067791
uni_v1,40dB,0.10627128
uni_v1,40dB,0.15638088
uni_v1,40dB,0.10958232
uni_v1,40dB,0.19267264
